tSNE_1,tSNE_2
17.6313160758953,-39.8686936740185
15.592030808396,-31.5301319513659
18.0321546441695,-39.6247724233685
17.7381006362378,-39.7040310058291
18.3135646046124,-39.1920815843567
17.5432916623423,-39.145053691625
18.1833605012068,-39.4710611113789
31.5610780750502,9.11613690166477
43.6808337453579,-2.85736272491964
18.3151607536423,-39.4704722091541
